,fuel,make,odometer,price,title status,transmission,VIN,condition,drive,paint color,type,cylinders,size,price_num
2536, gas,2004 Nissan Quest, 230000,"$3,450", clean, automatic,, good, fwd,, mini-van,,,3450
2537, gas,2017 Hyundai Elantra, 97871,"$15,980", clean, automatic, KMHD84LF4HU290180, excellent, fwd, blue, sedan,,,15980
2538, gas,2020 Ford Mustang Convertible, 6200,"$39,900", clean, automatic, 1FATP8UH8L5148501, new,,, convertible, 4 cylinders,,39900
2539, gas,1997 1997 Ford F-250, 208500,"$12,500", clean, automatic,, excellent, 4wd, green, truck, 8 cylinders, full-size,12500
2540, gas,2007 Nissan Versa, 212100,"$3,280", clean, automatic,, good, fwd, black, hatchback, 4 cylinders,,3280
2541, electric,2020 Mitsubishi Outlander PHEV, 100,$390, clean, automatic,, new, 4wd,,, 4 cylinders,,390
2542, gas,2017 Mitsubishi lancer sportback, 33925,"$18,900", clean, automatic, JA32X2HU2HU603946,, fwd, blue,, 4 cylinders,,18900
2543, gas,2020 mitsubishi outlander, 50,"$32,112", clean, automatic,, new, 4wd, black, SUV, 6 cylinders,,32112
2544, gas,2007 jeep wrangler sahara, 169541,"$15,995", clean, automatic,, excellent, 4wd, black, SUV, 6 cylinders,,15995
2545, gas,2020 mitsubishi outlander, 50,"$28,112", clean, automatic,, new, 4wd, white, SUV, 4 cylinders,,28112
2546, gas,1975 plymouth scamp, 1000,"$1,500", clean, automatic,,,,,,,,1500
2547, gas,2003 2003 Dodge Ram 1500 Quad Cab, 153000,"$5,800", clean, automatic,, excellent,,,, 8 cylinders,,5800
2548, gas,2009 mercedes-benz sl63 amg, 49000,"$47,888", clean, other,, like new, rwd, black, coupe, 8 cylinders, mid-size,47888
2549, gas,2016 Audi RS 7, 33533,"$77,980", clean, automatic, WUAW2AFC7GN902267, excellent, 4wd, black, hatchback,,,77980
2550, hybrid,2020 mitsubishi outlander phev, 6100,"$41,919", clean, automatic,, new, 4wd, white, SUV, 4 cylinders,,41919
2551, gas,2019 Infiniti, 10000,"$25,000", clean, automatic,,,,,,,,25000
2552, gas,2020 Nissan, 1500,"$25,000", clean, automatic,,,,,,,,25000
2553, gas,2004 nissan murano sl, 242000,"$4,488", clean, automatic, JN8AZ08W94W301683, excellent, 4wd, brown, SUV, 6 cylinders,,4488
2554, gas,2014 Dodge Journey SXT, 158,"$6,888", clean, automatic,, excellent, fwd, black, SUV, 4 cylinders,,6888
2555, gas,2006 ford fusion sel, 220000,"$2,500", clean, automatic,, excellent,,,,,,2500
2556, gas,2006 Nissan Murano, 190500,"$5,480", clean, automatic,, excellent, 4wd, brown, SUV, 6 cylinders,,5480
2557, gas,1985 dodge ram, 9999,"$5,900", clean, automatic,, good, rwd, black, truck, 8 cylinders,,5900
2558, hybrid,2014 2014 Kia Optima Hybrid, 82000,"$10,000", clean, automatic,, excellent, fwd, white, sedan, 4 cylinders, mid-size,10000
2559, gas,2017 2017 vw gli, 55000,"$28,000", clean, manual,, like new, fwd, white, sedan, 4 cylinders, mid-size,28000
2560, gas,2013 ford edge sel, 159518,"$11,500", clean, automatic,, excellent, fwd, black, SUV,, mid-size,11500
2561, gas,2015 Mitsubishi Lancer Evolution MR, 93500,"$29,997", clean, automatic,, like new, 4wd, grey,, 4 cylinders,,29997
2562, gas,2011 ford f150, 248000,"$5,000", clean, automatic,, fair,,,,,,5000
2563, gas,2010 ford fusion se, 94000,"$5,495", clean, automatic,, excellent, fwd, silver, sedan, 4 cylinders, mid-size,5495
2564, gas,1981 cadillac eldorado, 60877,"$1,000", clean, automatic,, good, fwd, brown, coupe, 8 cylinders, full-size,1000
2565, gas,2002 Land Rover Discovery, 214730,"$4,000", clean, automatic,,,,,,,,4000
2566, gas,2002 Subaru Forester, 354000,"$1,950", clean, automatic,, fair, 4wd,,, 4 cylinders,,1950
2567, gas,2004 honda civic, 171000,"$5,250", clean, automatic,, good, fwd,, sedan, 4 cylinders,,5250
2568, gas,2020 Mitsubishi Outlander EX, 10,"$28,113", clean, automatic,, new,,,, 4 cylinders,,28113
2569, gas,2001 Honda Civic SI, 207000,"$3,500", clean, manual,, good, fwd, red, coupe,,,3500
2570, gas,2012 Mercedes Benz c300, 102000,"$13,000", clean, automatic,, excellent, 4wd, grey, sedan, 6 cylinders,,13000
2571, gas,2014 honda civic LX CVT, 75000,"$13,500", clean, automatic,, excellent, fwd, grey, sedan, 4 cylinders, compact,13500
2572, gas,2013 Chevrolet Camaro, 62000,"$15,250", clean, manual,, excellent, rwd, black, coupe, 6 cylinders,,15250
2573, gas,2006 bmw 525i, 160630,"$5,500", clean, automatic, WBANE53516CK87753, excellent, rwd, white, sedan, 6 cylinders, full-size,5500
2574, gas,2004 honda pilot, 208555,"$3,060", clean, automatic,, good,, black, SUV, 6 cylinders,,3060
2575, gas,2010 KIA SOUL 2.0L 4U, 159522,"$7,900", clean, automatic, KNDJT2A20A7100809,,, red,, 4 cylinders,,7900
2576, gas,2001 AUDI TT, 120000,"$13,900", clean, manual,, like new, 4wd, silver, convertible, 4 cylinders, compact,13900
2577, gas,2011 Subaru Impreza Sti, 159000,"$18,000", clean, manual,,, 4wd, white,, 4 cylinders,,18000
2578, gas,2012 Toyota Corolla LE, 108000,"$9,400", clean, automatic, 2T1BU4EE9CC857825, excellent,,,, 4 cylinders,,9400
2579, gas,2008 2008 honda accord, 204500,"$6,500", clean, automatic,, good, fwd, silver, sedan, 6 cylinders, mid-size,6500
2580, gas,2018 mercedes benz cla250 4matic, 44518,"$28,900", clean, automatic,, excellent, 4wd, black,, 4 cylinders,,28900
2581, gas,2007 chrysler pt cruiser, 144000,"$2,500", clean, automatic,, good, fwd, silver, hatchback, 4 cylinders, compact,2500
2582, gas,2002 oldsmobile silhouette, 220000,"$1,600", clean, automatic,,,,,,,,1600
2583, gas,1967 ford mustang, 700,"$29,500", clean, automatic,, excellent, rwd, blue, coupe, 8 cylinders,,29500
2584, gas,2006 subaru legacy, 168000,"$6,900", clean, automatic,,, 4wd,,,,,6900
2585, gas,1996 ford ranger, 200000,"$1,200", parts only, automatic,, good, rwd, green, pickup, 6 cylinders, mid-size,1200
2586, gas,2000 Nissan Pathfinder, 234562,"$3,200", clean, automatic,, excellent, 4wd, silver, SUV, 6 cylinders,,3200
2587, gas,2014 Dodge Journey, 213000,"$4,900", clean, automatic,, excellent, fwd, blue, hatchback, 6 cylinders, mid-size,4900
2588, gas,2002 Ford Windstar, 257000,"$1,900", clean, automatic,, good, fwd, silver, mini-van, 6 cylinders, mid-size,1900
2589, diesel,2001 Isuzu GMC, 215000,"$16,500", clean, automatic,, excellent,,,,,,16500
2590, gas,2018 Mitsubishi Mirage ES Plus, 37650,"$12,495", clean, automatic, ML32A3HJ4JH011402, like new, fwd, black,,,,12495
2591, gas,2000 Honda Civic sedan, 243500,"$1,200", clean, automatic,, good, fwd, silver, sedan, 4 cylinders,,1200
2592, gas,2010 mazda 3, 179000,"$5,399", clean, manual,, excellent, fwd, grey, sedan, 4 cylinders,,5399
2593, gas,2017 mercedes benz gla 250, 53726,"$28,500", clean, automatic,, excellent, 4wd, black,, 4 cylinders,,28500
2594, hybrid,2010 nissan altima hybrid, 110000,"$7,500", clean, automatic,,,,,, 4 cylinders,,7500
2595, electric,2015 tesla s85d, 143002,"$52,888", clean, automatic,, good, 4wd, white,,,,52888
2596, gas,2005 Infinity G35, 270000,"$3,500", clean, automatic,,, 4wd,, sedan,,,3500
2597, gas,2019 BMW 430i xdrive cabriolet, 25570,"$50,885", clean, automatic, WBA4Z3C57KEN89728, excellent,, grey,,,,50885
2598, gas,2009 Ford Focus, 144000,"$1,500", clean, automatic,, fair,, red,,,,1500
2599, diesel,2017 Ram 2500 Cummins, 265000,"$26,500", clean, automatic,, good, 4wd, white,, 6 cylinders,,26500
2600, gas,2013 Dodge Grand Caravan, 225000,"$5,500", clean, automatic,, good, fwd, red, mini-van, 6 cylinders,,5500
2601, gas,1993 honda civic, 200000,"$1,500", clean, automatic,, good, fwd, white, coupe, 4 cylinders, compact,1500
2602, gas,2008 cadillac cts, 200000,"$6,000", clean, automatic,, excellent, rwd, custom, coupe, 6 cylinders,,6000
2603, gas,2008 honda civic lx, 148000,"$5,580", clean, manual,, good, fwd, silver, sedan, 4 cylinders,,5580
2604, gas,2018 Honda crv, 27423,"$34,995", clean, automatic, 2HKRW2H91JH150207, like new, 4wd, white, SUV, 4 cylinders, mid-size,34995
2605, hybrid,2007 toyota camry hybrid, 268,"$7,500", clean, automatic,, like new, rwd, black, sedan, 3 cylinders, full-size,7500
2606, gas,2008 Lexus ISF, 100900,"$34,500", clean, automatic, JTBHP262485000895, excellent, rwd, white, sedan, 8 cylinders,,34500
2607, diesel,1990 toyota hiace van, 244000,"$18,500", clean, automatic,, good,, grey, van,,,18500
2608, gas,2004 ford ranger, 170000,"$6,800", clean, automatic,, like new, rwd,, truck,, compact,6800
2609, diesel,1997 landcruiser land cruiser lx450, 100000,"$50,000", clean, manual,,,,,,,,50000
2610, gas,1995 volvo 850, 380000,"$1,000", clean, automatic,,,,,,,,1000
2611, gas,1990 ford f250, 140000,"$9,300", clean, manual,,,,,,,,9300
2612, gas,2006 toyota matrix, 252000,"$2,999", clean, automatic,, good, fwd,,, 4 cylinders,,2999
2613, diesel,2016 ford f450 super duty, 32000,"$54,900", clean, automatic,, excellent, rwd, white, truck, 8 cylinders, full-size,54900
2614, gas,2007 Toyota Yaris, 317000,"$2,100", clean, automatic,,,,,,,,2100
2615, gas,2006 toyota corolla, 226000,"$2,200", clean, manual,,,,,, 4 cylinders,,2200
2616, diesel,2007 international, 100000,"$10,000", salvage, other,,,,,,,,10000
2617, gas,2004 subaru impreza, 70000,"$8,000", rebuilt, manual,,, 4wd,, sedan, 4 cylinders,,8000
2618, gas,2017 toyota highlander xle 2017, 88345,"$34,600", clean, automatic,, excellent, 4wd, black, SUV, 6 cylinders, mid-size,34600
2619, hybrid,2012 honda civic, 139000,"$7,700", rebuilt, automatic,,,,,,,,7700
2620, gas,2005 Honda CRV EX, 214850,"$5,800", clean, manual,, excellent, 4wd, blue, SUV, 4 cylinders,,5800
2621, gas,2002 dodge viper rt/10, 49000,"$53,000", clean, manual,, good, rwd, red, convertible, 10 cylinders, compact,53000
2622, gas,2008 honda accord, 194000,"$6,500", clean, manual,, good,, black, coupe,, compact,6500
2623, diesel,2008 2008 GMC Duramax Allison, 315000,"$22,500", clean, automatic,, excellent, 4wd, grey, truck, 8 cylinders, full-size,22500
2624, gas,2003 chevrolet malibu, 140,$500, clean, automatic,, good, fwd, silver,, 6 cylinders,,500
2625, gas,2006 mazda 3, 121000,"$5,000", clean, automatic,, excellent, fwd, blue, sedan, 4 cylinders,,5000
2626, diesel,2000 ford f450 super duty, 344000,"$12,500", clean, manual,, good, rwd, white,, 8 cylinders,,12500
2627, gas,1992 dodge ram d50, 125000,"$1,500", clean, automatic,,, rwd, black, truck, 4 cylinders, compact,1500
2628, gas,2017 ford explorer suv black 4x4, 62213,"$36,888", clean, automatic,, excellent, 4wd, black,, 6 cylinders,,36888
2629, gas,2015 toyota tacoma, 81000,"$27,990", clean, automatic,, excellent, 4wd, grey, pickup, 6 cylinders, mid-size,27990
2630, gas,1935 Ford truck, 123,"$20,000", clean, automatic,, good, rwd, red, pickup, 8 cylinders, mid-size,20000
2631, diesel,2002 vw golf, 225000,"$4,988", clean, manual,, good, fwd, blue,, 4 cylinders,,4988
2632, gas,2008 Porsche 911 Turbo, 134000,"$66,000", clean, automatic,,,,,,,,66000
2633, gas,2004 2004, 186600,"$3,300", clean, automatic,, excellent, rwd, red,, 6 cylinders,,3300
2634, gas,2013 Chrysler 200, 115000,"$5,800", clean, automatic,, excellent,, red, sedan,,,5800
2635, gas,2005 Mercedes Benz C240, 67200,"$9,000", clean, automatic,, like new, 4wd, white, sedan, 6 cylinders, full-size,9000
2636, gas,2009 mercedes benz B200 turbo, 174000,"$4,950", clean, automatic,, excellent, fwd, black, hatchback, 4 cylinders, sub-compact,4950
2637, gas,1999 1999 GMC Sierra, 255231,"$10,000", clean, automatic,, excellent, rwd, white, truck, 8 cylinders,,10000
2638, gas,2018 mazda 3, 60000,"$14,300", rebuilt, automatic,, like new, fwd, blue, hatchback, 4 cylinders,,14300
2639, gas,2014 chevrolet suburban, 223000,"$19,995", clean, automatic,, good, 4wd, white, SUV, 8 cylinders, full-size,19995
2640, gas,2009 mercedes benz B200 turbo, 174000,"$4,950", clean, automatic,, excellent, fwd, black, hatchback, 4 cylinders, sub-compact,4950
2641, gas,1999 1999 GMC Sierra, 255231,"$10,000", clean, automatic,, excellent, rwd, white, truck, 8 cylinders,,10000
2642, gas,2018 mazda 3, 60000,"$14,300", rebuilt, automatic,, like new, fwd, blue, hatchback, 4 cylinders,,14300
2643, gas,2014 chevrolet suburban, 223000,"$19,995", clean, automatic,, good, 4wd, white, SUV, 8 cylinders, full-size,19995
2644, gas,1965 oldsmobile 98, 15000,"$2,200", missing, automatic,, fair, rwd, white, coupe, 8 cylinders,,2200
2645, gas,2004 ford expedition eddie bauer 4x4, 170000,"$5,500", clean, automatic,,,, white,,,,5500
2646, gas,2010 Suzuki sx4, 163000,"$4,400", rebuilt, automatic,, excellent, 4wd, black, hatchback, 4 cylinders, compact,4400
2647, diesel,1991 1991 dodge pu, 300000,"$3,500", clean, automatic,,,,,,,,3500
2648, gas,2012 ford focus se, 124533,"$4,300", rebuilt, automatic,, excellent, fwd, black, hatchback, 4 cylinders, mid-size,4300
2649, gas,2007 VW Golf City, 172000,"$4,900", clean, manual,, good, fwd, black, hatchback, 4 cylinders, mid-size,4900
2650, diesel,2009 mercedes ml320, 324000,"$6,000", clean, automatic,,,,,,,,6000
2651, gas,2011 chevrolet cruze LT, 103000,"$6,500", clean, automatic,, good, fwd, silver, sedan, 4 cylinders, mid-size,6500
2652, diesel,2009 bmw x5 xdrive35d diesel, 294000,"$7,800", clean, automatic,, excellent, 4wd, blue, SUV, 6 cylinders, full-size,7800
2653, diesel,2007 mercedes benz ml320, 162000,"$9,250", clean, automatic,, good, 4wd, black, SUV, 6 cylinders, full-size,9250
2654, gas,2007 subaru impreza, 248477,"$4,500", clean, automatic,,,,,,,,4500
2655, gas,2012 dodge journey, 118000,"$6,500", clean, automatic,,,,,,,,6500
2656, diesel,2006 international cf600, 275000,"$12,000", clean, automatic,,,,,,,,12000
2657, gas,2003 Dodge ram, 153698,"$5,000", rebuilt, automatic,, good, 4wd, black,, 8 cylinders, full-size,5000
2658, gas,2003 buick century, 128000,"$2,000", clean, automatic,, good, fwd, grey, sedan, 6 cylinders, mid-size,2000
2659, gas,2007 lexus is 250, 126888,"$12,999", clean, automatic,, like new, rwd, black, sedan, 6 cylinders, full-size,12999
2660, gas,2006 pontiac g5, 184600,"$2,000", clean, automatic,, good, fwd, grey, sedan, 4 cylinders, sub-compact,2000
2661, gas,2010 2010 GMC ACADIA SLE, 169500,"$6,000", clean, automatic,, like new,,,, 6 cylinders,,6000
2662, gas,2010 2010 honda civic, 133500,"$7,500", clean, automatic,, excellent,, black, coupe,,,7500
2663, gas,2007 2007 nissan altima, 135000,"$5,000", clean, automatic,, excellent, fwd, grey, sedan, 4 cylinders, full-size,5000
2664, gas,2015 2015 Toyota S, 149000,"$11,500", clean, automatic,, like new, fwd, red, sedan, 4 cylinders, compact,11500
2665, gas,2013 mini cooper, 117000,"$8,900", clean, manual,,,,,,,,8900
2666, gas,2001 Buick Park Avenue Ultra, 163000,"$1,500", clean, automatic,, excellent, fwd, blue, sedan, 6 cylinders, full-size,1500
2667, gas,2007 Hyundai Azera, 214000,"$4,200", clean, automatic,, excellent, fwd, custom, sedan, 6 cylinders, full-size,4200
2668, gas,2011 volkswagen tiguan, 169572,"$11,000", clean, automatic,, excellent, 4wd, black, SUV, 4 cylinders, mid-size,11000
2669, diesel,2005 dodge ram 2500, 311000,"$10,800", clean, automatic,,, 4wd,,,,,10800
2670, gas,2017 honda civic, 50000,"$16,300", clean, automatic, 2HGFC2F53HH019635,,, grey, sedan, 4 cylinders,,16300
2671, gas,2009 toyota corolla, 56000,"$7,500", rebuilt, automatic, 2T1BU40E09C012099,,, grey, sedan, 4 cylinders,,7500
2672, gas,2019 GMC Savana Cargo Van, 15499,"$33,900", clean, automatic, 1GTW7AFG1K1285384, excellent, rwd, white, van, 8 cylinders, full-size,33900
2673, gas,2017 chevrolet equinox, 64000,"$15,500", rebuilt, automatic, 2GNFLFEK6H6261559,, 4wd, white, SUV, 4 cylinders,,15500
2674, diesel,2006 ford f350 super duty, 218000,"$14,500", clean, automatic,,,,,,,,14500
2675, gas,2021 All makes, 123457,"$123,456", clean, automatic,, like new, fwd, white, sedan, other, mid-size,123456
2676, gas,2004 Mercedes Benz suv ml350-$5995, 91000,"$5,995", clean, automatic,, like new, 4wd, red, SUV, 6 cylinders, mid-size,5995
2677, gas,2018 BMW X1 2.8I, 45696,"$32,900", clean, automatic, WBXHT3C35J5F92510, like new, 4wd, white, hatchback, 4 cylinders, mid-size,32900
2678, gas,2018 BMW 340XI, 27707,"$51,900", clean, automatic, WBA8B7C54JA576504, excellent, 4wd, white, sedan, 6 cylinders,,51900
2679, gas,2017 BMW X5 3.5I M SPORT, 26479,"$51,900", clean, automatic, 5UXKR0C35H0V83681, excellent, 4wd, black, SUV, 6 cylinders,,51900
2680, gas,2001 Mazda Miata, 114000,"$6,800", clean, automatic,, excellent,, silver, convertible,,,6800
2681, gas,2018 BMW X5M, 18435,"$83,900", clean, automatic, 5YMKT6C55J0X21093, excellent, 4wd, black, SUV, 8 cylinders,,83900
2682, gas,2003 Toyota Camry xle, 207000,"$3,800", clean, automatic,, good, fwd, silver, sedan, 6 cylinders, mid-size,3800
2683, gas,2015 honda accord ex-l, 39000,"$14,800", rebuilt, automatic, 1HGCR2F8XFA807836,,, white, sedan, 4 cylinders,,14800
2684, gas,2016 mercedes benz g63 amg, 35489,"$129,900", clean, automatic, WDCYC7DF9GX254450, like new, 4wd, black, SUV, 8 cylinders,,129900
2685, gas,1999 1999, 395199,"$3,000", clean, automatic,, salvage, 4wd, grey, pickup, 8 cylinders, full-size,3000
2686, gas,2006 Mini Cooper, 146000,"$6,000", clean, manual,, good, fwd, blue,, 4 cylinders, sub-compact,6000
2687, gas,1966 ford mustang, 71000,"$22,500", clean, automatic,,,,,,,,22500
2688, gas,1967 Canadian made iron, 119234,"$34,520", clean, manual,, good, rwd, red, coupe, 8 cylinders, full-size,34520
2689, gas,2016 dodge grand caravan, 79000,"$12,500", rebuilt, automatic, 2C4RDGDG4GR208944,,, black, van, 6 cylinders,,12500
2690, gas,2016 honda fit, 46000,"$12,300", rebuilt, automatic, 3HGGK5H58GM108137,,, white, hatchback, 4 cylinders,,12300
2691, gas,2014 ford mustang, 80345,"$11,000", rebuilt, manual,, excellent, rwd, black, coupe, 6 cylinders, mid-size,11000
2692, gas,1970 1970 cougar, 123456,"$22,500", clean, automatic,, excellent, rwd, green, coupe, 8 cylinders, full-size,22500
2693, gas,2009 suzuki sx4, 41000,"$4,900", rebuilt, automatic,,,,,,,,4900
2694, diesel,2002 dodge ram 2500, 440000,"$6,800", clean, automatic,,,,,,,,6800
2695, diesel,2003 Ford F-350 centennial edition, 260000,"$19,500", clean, automatic,,,, black,,,,19500
2696, gas,2010 ford f-150, 169000,"$9,500", clean, automatic,, good, fwd, silver, pickup, 8 cylinders, full-size,9500
2697, gas,2003 Volvo s60, 279000,"$2,100", clean, automatic,, good, fwd, silver, sedan, 5 cylinders, mid-size,2100
2698, hybrid,2016 Kia Optima EX Hybrid, 54100,"$16,980", clean, automatic, KNAGN4AD7G5095644, excellent, fwd, silver, sedan, 4 cylinders, compact,16980
2699, gas,2019 chevrolet blazer rs, 27554,"$46,995", clean, automatic,, excellent, 4wd, grey, SUV, 6 cylinders, full-size,46995
2700, gas,1999 bmw m3 coupe, 45120,"$19,950", clean, manual,, excellent, rwd, silver, coupe, 6 cylinders, full-size,19950
2701, gas,1999 bmw m3 coupe, 45120,"$19,950", clean, manual,, excellent, rwd, silver, coupe, 6 cylinders, full-size,19950
2702, gas,2010 BMW X5M, 160000,"$21,800", clean, automatic,, excellent, 4wd, red, SUV, 8 cylinders, full-size,21800
2703, electric,2016 Tesla Model S 90D, 67000,"$69,800", clean, other,, excellent, 4wd, black, sedan, other, full-size,69800
2704, gas,1992 Ferrari 348TS, 44500,"$79,800", clean, manual,, excellent, rwd, black, convertible, 8 cylinders,,79800
2705, gas,2019 dodge ram 1500, 14000,"$55,000", clean, automatic,, new, 4wd, white, truck, 8 cylinders, full-size,55000
2706, gas,2007 Mb  C 280 Avantgarte, 155000,"$6,500", clean, automatic,, excellent, rwd, silver, sedan, 6 cylinders, mid-size,6500
2707, gas,2018 audi a5 2.0t quattro, 7500,"$38,300", clean, automatic,, like new,, white, coupe,,,38300
2708, gas,1960 international, 100000,"$10,000", clean, manual,, excellent,,,, 6 cylinders,,10000
2709, gas,2015 2015 kia forte 5, 129700,"$6,500", clean, automatic, KNAFK5A87F5370330, excellent, fwd, black, hatchback, 4 cylinders, compact,6500
2710, gas,2001 mercedes benz c240, 199000,"$2,499", clean, automatic,, good, rwd, silver,, 6 cylinders,,2499
2711, gas,1981 fiat spider, 48000,"$26,000", clean, manual,, excellent, rwd, blue, convertible, 4 cylinders,,26000
